"page_id","token","lemma","position","nameTag","NE","udpipe.feats.Abbr","udpipe.feats.AdpType","udpipe.feats.Animacy","udpipe.feats.Aspect","udpipe.feats.Case","udpipe.feats.ConjType","udpipe.feats.Degree","udpipe.feats.Foreign","udpipe.feats.Gender","udpipe.feats.Gender[psor]","udpipe.feats.Hyph","udpipe.feats.Mood","udpipe.feats.NameType","udpipe.feats.NumForm","udpipe.feats.NumType","udpipe.feats.Number","udpipe.feats.Person","udpipe.feats.Polarity","udpipe.feats.Poss","udpipe.feats.PrepCase","udpipe.feats.PronType","udpipe.feats.Reflex","udpipe.feats.Tense","udpipe.feats.Variant","udpipe.feats.VerbForm","udpipe.feats.Voice","udpipe.misc.B-P","udpipe.misc.B-ah","udpipe.misc.B-az","udpipe.misc.B-gu","udpipe.misc.B-ic","udpipe.misc.B-if","udpipe.misc.B-mn","udpipe.misc.B-n_","udpipe.misc.B-nb","udpipe.misc.B-oa","udpipe.misc.B-pd","udpipe.misc.B-pf","udpipe.misc.B-ps","udpipe.misc.B-ty","udpipe.misc.I-P","udpipe.misc.I-ic","udpipe.misc.I-if","udpipe.misc.I-oa","udpipe.misc.I-pd","udpipe.misc.I-pf","udpipe.misc.I-ps","udpipe.misc.SpaceAfter"
"2","/","/","52","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","jistě","jistě","53","O","","","","","","","","Pos","","","","","","","","","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nepatří","patřit","54","O","","","","","Imp","","","","","","","","Ind","","","","Sing","3","Neg","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","",""
"2","patří","patřit","55","O","","","","","Imp","","","","","","","","Ind","","","","Sing","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","",""
"2","k","k","56","O","","","Prep","","","Dat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","depotu","depot","57","O","","","","Inan","","Dat","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","/","/","58","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","59","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","opotřebovaný","opotřebovaný","60","O","","","","Inan","","Nom","","Pos","","Masc","","","","","","","Sing","","Pos","","","","","","","Part","Pass","","","","","","","","","","","","","","","","","","","","","","No"
"2","/","/","61","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nánožník","nánožník","62","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","s","s","63","O","","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","rytou","rytý","64","O","","","","","","Ins","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","Part","Pass","","","","","","","","","","","","","","","","","","","","","",""
"2","výzdobou","výzdoba","65","O","","","","","","Ins","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","66","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","tenké","tenký","67","O","","","","","","Nom","","Pos","","Neut","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","oboustranné","oboustranný","68","O","","","","","","Nom","","Pos","","Neut","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","stranné","stranný","69","O","","","","","","Nom","","Pos","","Neut","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","dlátko","dlátko","70","O","","","","","","Nom","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","s","s","71","O","","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","příčnými","příčný","72","O","","","","Inan","","Ins","","Pos","","Masc","","","","","","","Plur","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","břity","břit","73","O","","","","Inan","","Ins","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","74","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","hrot","hrot","75","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","oštěpu","oštěp","76","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","se","s","77","O","","","Voc","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","zesíleným","zesílený","78","O","","","","Inan","","Ins","","Pos","","Masc","","","","","","","Sing","","Pos","","","","","","","Part","Pass","","","","","","","","","","","","","","","","","","","","","",""
"2","středem","střed","79","O","","","","Inan","","Ins","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","listu","list","80","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","81","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Depot","depot","1","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","náleží","náležet","2","O","","","","","Imp","","","","","","","","Ind","","","","Sing","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","",""
"2","do","do","3","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","mladší","mladý","4","O","","","","","","Gen","","Cmp","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","doby","doba","5","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","bronzové","bronzový","6","O","","","","","","Gen","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","/","/","7","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","BD","BD","8","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","-","-","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","HA","HA","10","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","1","1","11","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","/","/","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","13","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","?","?","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","LEC","LEC","15","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","|","|","16","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","W","W","17","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","-","-","18","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","cU.pt","cu.pt","19","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","§","§","20","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Č","Č","21","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","22","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","j","j","23","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","24","B-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2678","2678","25","I-n_","Number expression (General)","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","/","/","26","I-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","70","70","27","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","obec","obec","28","B-gu","Settlement name (City/Town)","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","REJKOVICE","Rejkovice","29","O","","","","","","Nom","","","","Fem","","","","Geo","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","OKRES","okres","30","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","č","číslo","31","O","","Yes","","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","32","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","j","j","33","B-n_","Number expression (General)","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2678","2678","34","I-n_","Number expression (General)","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","/","/","35","I-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","70","70","36","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","č","číslo","37","O","","Yes","","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","38","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","pot","pot","39","B-n_","Number expression (General)","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","8","8","40","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","LESIVEC","Lesivec","41","O","","","","Inan","","Nom","","","","Masc","","","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","-","-","42","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","*","*","43","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","a","a","1","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","""","""","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","říbram","říbram","3","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Přílohy","příloha","4","O","","","","","","Nom","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","ČÍSLO","číslo","5","O","","","","","","Nom","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","PARCELY","parcela","6","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","NÁZEV","název","7","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","TRATI","trať","8","B-n_","Number expression (General)","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","1","1","9","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","tab","tab","10","O","","Yes","","Inan","","","","","","Masc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","11","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","vrch","vrch","12","B-g_","Geographical name (General)","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Plešivec","Plešivec","13","O","","","","Anim","","Nom","","","","Masc","","","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Kultura","kultura","14","O","","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2",".",".","15","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2",",",",","16","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2",",",",","17","B-g_","Geographical name (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","K.knov","K.knov","18","I-g_","Geographical name (General)","","","Inan","","Nom","","","","Masc","","","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","ízská","ízský","19","O","","","","","","Nom","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","ČÍSLO","číslo","20","O","","","","","","Nom","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","MAPY","mapa","21","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","(","(","22","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","mladší","mladý","23","O","","","","","","Nom","","Cmp","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","doba","doba","24","O","","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","bronzová","bronzový","25","O","","","","","","Nom","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",")",")","26","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Druh","druh","1","O","","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nálezu","nález","2","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","«bronzť","«bronzť","3","O","","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","hromadný","hromadný","4","O","","","","Inan","","Nom","","Pos","","Masc","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nález","nález","5","B-n_","Number expression (General)","","","Inan","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","9","9","6","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","LITERATURA","literatura","7","B-n_","Number expression (General)","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","0","0","8","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","9","B-ps","Surname","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Eytlicová","Eytlicová","1","O","","","","","","Nom","","","","Fem","","","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","2","B-oa","Cultural artifact (Book/Painting)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","České","český","3","I-oa","Cultural artifact (Book/Painting)","","","Inan","","Nom","","Pos","","Masc","","","","","","","Plur","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","hromadné","hromadný","4","I-oa","Cultural artifact (Book/Painting)","","","Inan","","Nom","","Pos","","Masc","","","","","","","Plur","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nálezy","nález","5","I-oa","Cultural artifact (Book/Painting)","","","Inan","","Nom","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Uloženi","uložený","6","I-oa","Cultural artifact (Book/Painting)","","","Anim","Perf","","","Pos","","Masc","","","","","","","Plur","","Pos","","","","","","Short","Part","Pass","","","","","","","","","","","","","","","","","","","","","",""
"2","bronzů","bronz","7","I-oa","Cultural artifact (Book/Painting)","","","Inan","","Gen","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","z","z","8","I-oa","Cultural artifact (Book/Painting)","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","období","období","9","I-oa","Cultural artifact (Book/Painting)","","","","","Gen","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","knovízské","knovízský","10","I-oa","Cultural artifact (Book/Painting)","","","","","Gen","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","kultury","kultura","11","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","12","B-oa","Cultural artifact (Book/Painting)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","Kandidátská","kandidátský","13","I-oa","Cultural artifact (Book/Painting)","","","","","Nom","","Pos","","Fem","","","","","","","Sing","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","HM","HM","14","I-oa","Cultural artifact (Book/Painting)","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","disertace","disertace","15","O","","","","","","Nom","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","16","B-gu","Settlement name (City/Town)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Praha","Praha","17","B-ty","Year","","","","","Nom","","","","Fem","","","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","1965","1965","18","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",";",";","19","B-P","Complex personal names","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","",""
"2","B","B","1","I-P","Complex personal names","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","No"
"2",".",".","2","I-P","Complex personal names","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","",""
"2","Jelínek","Jelínek","3","O","","","","Anim","","Nom","","","","Masc","","","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","4","B-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","",""
"2","MAGW","MAGW","5","I-C","Complex bibliographic expression","","","Inan","","Nom","","","","Masc","","","","Oth","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","",""
"2","XXVI","XXVI","6","I-C","Complex bibliographic expression","","","","","","","","","","","","","","Roman","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","7","I-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","",""
"2","Čís","Čís","8","I-C","Complex bibliographic expression","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","No"
"2",".",".","9","I-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","",""
"2","inv","inv","10","I-C","Complex bibliographic expression","Yes","","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","No"
"2",".",".","11","I-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","",""
"2","1896","1896","12","I-C","Complex bibliographic expression","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","13","I-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","","","No"
"2","215","215","14","I-C","Complex bibliographic expression","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",",",",","15","I-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","obr","obrázek","16","I-C","Complex bibliographic expression","Yes","","Inan","","","","","","Masc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","17","I-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","","",""
"2","441","441","18","I-C","Complex bibliographic expression","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","-","-","19","I-C","Complex bibliographic expression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","","","No"
"2","442","442","20","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","21","B-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","15528","15528","1","I-n_","Number expression (General)","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","-","-","2","I-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","15529","15529","3","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Zprávu","zpráva","4","O","","","","","","Acc","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","podává","podávat","5","O","","","","","Imp","","","","","","","","Ind","","","","Sing","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","","","","","","","No"
"2",":",":","6","B-P","Complex personal names","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","",""
"2","Dr","Dr","7","I-P","Complex personal names","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","No"
"2",".",".","8","I-P","Complex personal names","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","",""
"2","Olga","Olga","9","I-P","Complex personal names","","","","","Nom","","","","Fem","","","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","",""
"2","Kyt","Kyt","10","I-P","Complex personal names","","","","","","","","","Fem","","","","Giv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes",""
"2","lícová","Lícová","11","I-P","Complex personal names","","","","","Nom","","","","Fem","","","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes",""
"2","Ha","Ha","12","I-P","Complex personal names","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No"
"2",".",".","13","B-gu","Settlement name (City/Town)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Rejkovice","Rejkovice","1","O","","","","","","Nom","","","","Fem","","","","Geo","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2",".",".","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Roku","rok","1","B-ty","Year","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","1886","1886","2","O","","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","rovněž","rovněž","3","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","v","v","4","O","","","Prep","","","Loc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","poloze","poloha","5","O","","","","","","Loc","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","""","""","6","B-gl","Nature/Landscape name (Mountain/River)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","Pod","pod","7","I-gl","Nature/Landscape name (Mountain/River)","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","Skalou","Skala","8","O","","","","","","Ins","","","","Fem","","","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"2","""","""","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nedaleko","nedaleko","10","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","daleko","daleko","11","O","","","","","","","","Pos","","","","","","","","","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","nálezu","nález","12","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","z","z","13","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","r","rok","14","O","","Yes","","Inan","","","","","","Masc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
